ID,Year,Province,Cities,City_ID,Violation,Violation_ID,Statistics,Crime_rate,location_year
104275,2014, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, adult charged per 100,000 population aged 18 years and over",,2014_Thunder Bay
104276,2015, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, adult charged per 100,000 population aged 18 years and over",,2015_Thunder Bay
104277,2016, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, adult charged per 100,000 population aged 18 years and over",,2016_Thunder Bay
104278,2017, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, adult charged per 100,000 population aged 18 years and over",,2017_Thunder Bay
104279,2018, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, adult charged per 100,000 population aged 18 years and over",0.96,2018_Thunder Bay
104280,2019, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, adult charged per 100,000 population aged 18 years and over",0.0,2019_Thunder Bay
104281,2020, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, adult charged per 100,000 population aged 18 years and over",0.0,2020_Thunder Bay
104282,2021, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, adult charged per 100,000 population aged 18 years and over",0.0,2021_Thunder Bay
104283,2022, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, adult charged per 100,000 population aged 18 years and over",0.0,2022_Thunder Bay
104284,2023, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, adult charged per 100,000 population aged 18 years and over",0.0,2023_Thunder Bay
104296,2013, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",,2013_Thunder Bay
104297,2014, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",,2014_Thunder Bay
104298,2015, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",,2015_Thunder Bay
104299,2016, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",,2016_Thunder Bay
104300,2017, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",,2017_Thunder Bay
104301,2018, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2018_Thunder Bay
104302,2019, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2019_Thunder Bay
104303,2020, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2020_Thunder Bay
104304,2021, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2021_Thunder Bay
104305,2022, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2022_Thunder Bay
104306,2023, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",13.31,2023_Thunder Bay
104318,2013, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",,2013_Thunder Bay
104319,2014, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",,2014_Thunder Bay
104320,2015, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",,2015_Thunder Bay
104321,2016, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",,2016_Thunder Bay
104322,2017, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",,2017_Thunder Bay
104323,2018, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2018_Thunder Bay
104324,2019, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2019_Thunder Bay
104325,2020, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2020_Thunder Bay
104326,2021, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2021_Thunder Bay
104327,2022, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2022_Thunder Bay
104328,2023, Ontario ,Thunder Bay,35595,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2023_Thunder Bay
104340,2013, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.82,2013_Thunder Bay
104341,2014, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.82,2014_Thunder Bay
104342,2015, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.0,2015_Thunder Bay
104343,2016, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.82,2016_Thunder Bay
104344,2017, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.0,2017_Thunder Bay
104345,2018, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",1.59,2018_Thunder Bay
104346,2019, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.79,2019_Thunder Bay
104347,2020, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",1.57,2020_Thunder Bay
104348,2021, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",1.57,2021_Thunder Bay
104349,2022, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.0,2022_Thunder Bay
104350,2023, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.0,2023_Thunder Bay
104439,2013, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.92,2013_Thunder Bay
104440,2014, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0,2014_Thunder Bay
104441,2015, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0,2015_Thunder Bay
104442,2016, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.93,2016_Thunder Bay
104443,2017, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0,2017_Thunder Bay
104444,2018, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",1.79,2018_Thunder Bay
104445,2019, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0,2019_Thunder Bay
104446,2020, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0,2020_Thunder Bay
104447,2021, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",1.77,2021_Thunder Bay
104448,2022, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0,2022_Thunder Bay
104449,2023, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0,2023_Thunder Bay
104461,2013, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.99,2013_Thunder Bay
104462,2014, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.0,2014_Thunder Bay
104463,2015, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.0,2015_Thunder Bay
104464,2016, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.99,2016_Thunder Bay
104465,2017, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.0,2017_Thunder Bay
104466,2018, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",1.91,2018_Thunder Bay
104467,2019, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.0,2019_Thunder Bay
104468,2020, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.0,2020_Thunder Bay
104469,2021, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",1.89,2021_Thunder Bay
104470,2022, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.0,2022_Thunder Bay
104471,2023, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.0,2023_Thunder Bay
104483,2013, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2013_Thunder Bay
104484,2014, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2014_Thunder Bay
104485,2015, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2015_Thunder Bay
104486,2016, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2016_Thunder Bay
104487,2017, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2017_Thunder Bay
104488,2018, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2018_Thunder Bay
104489,2019, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2019_Thunder Bay
104490,2020, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2020_Thunder Bay
104491,2021, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2021_Thunder Bay
104492,2022, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2022_Thunder Bay
104493,2023, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2023_Thunder Bay
104505,2013, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2013_Thunder Bay
104506,2014, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2014_Thunder Bay
104507,2015, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2015_Thunder Bay
104508,2016, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2016_Thunder Bay
104509,2017, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2017_Thunder Bay
104510,2018, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2018_Thunder Bay
104511,2019, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2019_Thunder Bay
104512,2020, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2020_Thunder Bay
104513,2021, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2021_Thunder Bay
104514,2022, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2022_Thunder Bay
104515,2023, Ontario ,Thunder Bay,35595,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2023_Thunder Bay
104527,2013, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",1.63,2013_Thunder Bay
104528,2014, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",1.63,2014_Thunder Bay
104529,2015, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",1.64,2015_Thunder Bay
104530,2016, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",0.82,2016_Thunder Bay
104531,2017, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",2.43,2017_Thunder Bay
104532,2018, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",0.79,2018_Thunder Bay
104533,2019, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",1.57,2019_Thunder Bay
104534,2020, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",3.91,2020_Thunder Bay
104535,2021, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",1.57,2021_Thunder Bay
104536,2022, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",4.69,2022_Thunder Bay
104537,2023, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",5.39,2023_Thunder Bay
104626,2013, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0,2013_Thunder Bay
104627,2014, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",2.76,2014_Thunder Bay
104628,2015, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0,2015_Thunder Bay
104629,2016, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0,2016_Thunder Bay
104630,2017, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0,2017_Thunder Bay
104631,2018, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",0.89,2018_Thunder Bay
104632,2019, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",1.77,2019_Thunder Bay
104633,2020, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",3.53,2020_Thunder Bay
104634,2021, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0,2021_Thunder Bay
104635,2022, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",4.39,2022_Thunder Bay
104636,2023, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",3.46,2023_Thunder Bay
104648,2013, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, adult charged per 100,000 population aged 18 years and over",0.0,2013_Thunder Bay
104649,2014, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, adult charged per 100,000 population aged 18 years and over",1.98,2014_Thunder Bay
104650,2015, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, adult charged per 100,000 population aged 18 years and over",0.0,2015_Thunder Bay
104651,2016, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, adult charged per 100,000 population aged 18 years and over",0.0,2016_Thunder Bay
104652,2017, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, adult charged per 100,000 population aged 18 years and over",0.0,2017_Thunder Bay
104653,2018, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, adult charged per 100,000 population aged 18 years and over",0.96,2018_Thunder Bay
104654,2019, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, adult charged per 100,000 population aged 18 years and over",0.95,2019_Thunder Bay
104655,2020, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, adult charged per 100,000 population aged 18 years and over",3.77,2020_Thunder Bay
104656,2021, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, adult charged per 100,000 population aged 18 years and over",0.0,2021_Thunder Bay
104657,2022, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, adult charged per 100,000 population aged 18 years and over",4.7,2022_Thunder Bay
104658,2023, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, adult charged per 100,000 population aged 18 years and over",2.77,2023_Thunder Bay
104670,2013, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2013_Thunder Bay
104671,2014, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth charged per 100,000 population aged 12 to 17 years",12.95,2014_Thunder Bay
104672,2015, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2015_Thunder Bay
104673,2016, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2016_Thunder Bay
104674,2017, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2017_Thunder Bay
104675,2018, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2018_Thunder Bay
104676,2019, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth charged per 100,000 population aged 12 to 17 years",13.78,2019_Thunder Bay
104677,2020, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2020_Thunder Bay
104678,2021, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2021_Thunder Bay
104679,2022, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2022_Thunder Bay
104680,2023, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth charged per 100,000 population aged 12 to 17 years",13.31,2023_Thunder Bay
104692,2013, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2013_Thunder Bay
104693,2014, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2014_Thunder Bay
104694,2015, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2015_Thunder Bay
104695,2016, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2016_Thunder Bay
104696,2017, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2017_Thunder Bay
104697,2018, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2018_Thunder Bay
104698,2019, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2019_Thunder Bay
104699,2020, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2020_Thunder Bay
104700,2021, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2021_Thunder Bay
104701,2022, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2022_Thunder Bay
104702,2023, Ontario ,Thunder Bay,35595,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2023_Thunder Bay
104714,2013, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate per 100,000 population",84.98,2013_Thunder Bay
104715,2014, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate per 100,000 population",73.53,2014_Thunder Bay
104716,2015, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate per 100,000 population",77.89,2015_Thunder Bay
104717,2016, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate per 100,000 population",85.3,2016_Thunder Bay
104718,2017, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate per 100,000 population",93.34,2017_Thunder Bay
104719,2018, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate per 100,000 population",107.92,2018_Thunder Bay
104720,2019, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate per 100,000 population",99.97,2019_Thunder Bay
104721,2020, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate per 100,000 population",89.25,2020_Thunder Bay
104722,2021, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate per 100,000 population",135.33,2021_Thunder Bay
104723,2022, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate per 100,000 population",128.97,2022_Thunder Bay
104724,2023, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate per 100,000 population",141.77,2023_Thunder Bay
104813,2013, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, total persons charged per 100,000 population aged 12 years and over",40.5,2013_Thunder Bay
104814,2014, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, total persons charged per 100,000 population aged 12 years and over",52.49,2014_Thunder Bay
104815,2015, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, total persons charged per 100,000 population aged 12 years and over",41.63,2015_Thunder Bay
104816,2016, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, total persons charged per 100,000 population aged 12 years and over",31.46,2016_Thunder Bay
104817,2017, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, total persons charged per 100,000 population aged 12 years and over",35.69,2017_Thunder Bay
104818,2018, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, total persons charged per 100,000 population aged 12 years and over",37.57,2018_Thunder Bay
104819,2019, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, total persons charged per 100,000 population aged 12 years and over",40.8,2019_Thunder Bay
104820,2020, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, total persons charged per 100,000 population aged 12 years and over",37.91,2020_Thunder Bay
104821,2021, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, total persons charged per 100,000 population aged 12 years and over",48.73,2021_Thunder Bay
104822,2022, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, total persons charged per 100,000 population aged 12 years and over",47.45,2022_Thunder Bay
104823,2023, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, total persons charged per 100,000 population aged 12 years and over",44.07,2023_Thunder Bay
